userID,agent_utterance,dialogue_act
M2007_028, 最近ではテレビ番組「めちゃめちゃいけてる」の放送終了のニュースが注目されているようです．ご存じですか？,qy
M2007_029, この報道についてどう思いますか？,qw
M2007_030, そうなんですか．一度調べてみてもいいかもしれませんね・・,oa
M2007_031, これから「旅行」について話しましょう！,op
M2007_032, 最近旅行には行きましたか？,qy
M2007_033, 旅行にはよく行くんですか？,qy
M2007_034, 今まで行った中でおすすめの場所はありますか？,qy
M2007_035, その旅行ではなにが一番楽しかったんですか？,qw
M2007_036, なるほど、それは楽しそうですね！私も行ってみたいです。,pa
M2007_037, 国内での「行ってよかった旅先」のランキングが発表されたそうです！,io
M2007_038, １位が函館，２位が石垣島，３位がきよみずでら、だそうです．,io
M2007_039, 函館は，夜景や海鮮などのグルメ，有名な建造物も多くあり，魅力がたくさんあるそうです！,io
M2007_040, きよみずでらは季節ごとに見える景色が全く違って，年中楽しめますね！,io
M2007_041, これらの場所には行かれたことはありますか？,qy
M2007_042, いつ行かれたんですか？,qw
M2007_043, この先，国内の旅行に行く予定はありますか？,qy
M2007_044, そうなんですか，残念です．,oa
M2007_045, これから「ドラマ」の話をしましょう！,op
M2007_046, 最近ドラマは見ましたか？,qy
M2007_047, ドラマはよく見る方ですか？,qy
M2007_048, あまり見ないんですね。では、今までに見た中で一番好きなドラマはありますか？,qy
M2007_049, そうですか。残念です。一度、独自で調べてみますね・・,oa
M2007_050, 放送予定のドラマでは「アノネ」というドラマが注目されているようです．ご存知ですか？,qy
M2007_051, 主演は、映画「ちはやふる」でも活躍された，広瀬すずさんのようです．,io
M2007_052, ドラマ「アノネ」は、生きることの意味，生きるうえで大切なものは何か，を問いかけ，真実の人間の愛を見つける物語のようです．,io
M2007_053, 2018年の1月から放送されるようですよ？,io
M2007_054, ドラマ「アノネ」を知っていますか？,qy
M2007_055, 見るつもりはありますか？,qy
M2007_056, そうなんですか．では他のドラマを一度独自で調べてみますね！,oa
M2007_057, これから「銃」について話しましょう,op
M2007_058, 銃を見たことはありますか？,qy
M2007_059, 銃か，射撃や射的ならどちらが好きなのですか？,qw
M2007_060, 射撃や射的のどういったところが好きなのですか？,qw
M2007_061, またの機会があればやってみたいですか？,qy
M2007_062, そうなんですか。それはおもしろそうですね。私も一度やってみたいです。,pa
M2007_063, とあるモデルガンのランキングによると、ライフル・SMG部門で一番人気のあるものは、東京マルイのHK417、アーリーマリアントだそうです。ご存知でしたか？,qy
M2007_064, HK417は、イギリス、オーストラリア、フランスなどの、数カ国の軍隊や法執行部隊で使用されているようですね？,io
M2007_065, ダイアルはバレル同軸式のドラムタイプで、操作性も良いそうです！いいですね,io
M2007_066, ご存知でしたか？,qy
M2007_067, 見たことはありますか？,qy
M2007_068, バレル同軸式というのはとてもかっこいいですね，一度見てみたいですね！,pa
M2007_069, これから「歌舞伎」について話しましょう！,op
M2007_070, 歌舞伎を見に行ったことはありますか？,qy
M2007_071, 歌舞伎はよく見に行かれますか？,qy
M2007_072, テレビなどでも見たことはないですか？,qy
M2007_073, どういった時に見られたんですか？,qw
M2007_074, どんな公演だったんですか？,qw
M2007_075, いいですね，私も見てみたいです！,pa
M2007_076, 最近では，歌舞伎での「ナルト」の公演が行われる予定のようです．ご存知でしたか？,qy
M2007_077, 人気漫画「ナルト」をテーマにした作品で，来年の夏頃に公演されるそうです．,io
M2007_078, 坂東みのすけ、さんと，中村はやとさんが出演されるみたいです．,io
M2007_079, 漫画の歌舞伎かの先駆けである「ワンピース歌舞伎」に出演した二人だそうです．,io
M2007_080, これらの歌舞伎俳優はご存知ですか？,qy
M2007_081, 「ナルト」の歌舞伎をみに行こうと思いますか？,qy
M2007_082, そうですか．では他の公演を調べておきますね・・,oa
M2007_083, これで対話を終了します．ご協力ありがとうございました・・,oa
M2021_001, これから「ゲーム」について話しましょう,op
M2021_002, 最近ゲームはしますか？,qy
M2021_003, おすすめのゲームってありますか？,qy
M2021_004, それは一体どんなゲームなんですか？,qw
M2021_005, そのゲームのどんなところが好きなんですか？,qw
M2021_006, なるほど。私もやってみたいです！,pa
M2021_007, 最近注目されているゲームでは「モンスターハンターワールド」というものがあるそうですよ？,io
M2021_008, 2018年1月発売予定のようですよ？,io
M2021_009, 「モンスターハンター」をやったことがありますか？,qy
M2021_010, 新作をやってみたいと思いますか？,qy
M2021_011, また，ほかに注目されているゲームとしては，マリオオデッセイ，スプラトゥーン，ポケモンなどがあります．,io
M2021_012, これらのゲームでやってみたいものはありますか？,qy
M2021_013, いいですね，私もやってみたいです！,pa
M2021_014, これから「芸能人」について話しましょう！,op
M2021_015, 最近テレビはよく見ますか？,qy
M2021_016, 好きな芸能人や、好きなアイドルグループはいますか？,qy
